CUSTOMER_CODE,LOAN_ID,LABEL,SCORING_DATE
39841209,5625654,1,20251201
59050402,9368130,1,20251201
56860515,7596932,0,20251201
86480009,3002479,1,20251201
49502030,5590202,1,20251201
35610306,2615506,0,20251201
11945087,5264563,1,20251201
42731042,5818278,1,20251201
84366272,5588079,0,20251201
10892457,4845715,0,20251201
90654468,4935247,1,20251201
58854437,8172873,0,20251201
22622417,5552801,0,20251201
37196139,1378090,0,20251201
59863252,7667453,1,20251201
38412294,6559531,1,20251201
19771816,7261213,0,20251201
69938998,7396111,1,20251201
70501607,2558729,1,20251201
20698682,9747249,0,20251201
35311040,9913536,1,20251201
31948592,2311868,1,20251201
69348036,2970449,1,20251201
75726602,3216188,1,20251201
75429514,9698052,0,20251201
94488510,9391988,1,20251201
79178273,3385122,0,20251201
38861149,6675658,1,20251201
19696685,3191106,1,20251201
65317853,1342441,1,20251201
92441065,3072892,1,20251201
97763977,1696095,1,20251201
30719258,8629665,1,20251201
31280989,8068964,0,20251201
22713593,2658775,0,20251201
59936721,6107269,1,20251201
59212295,2846373,1,20251201
43383005,6088738,0,20251201
37895989,9063746,1,20251201
84681076,8918789,1,20251201
51403053,8497632,1,20251201
82742631,3169881,1,20251201
96689067,2716718,0,20251201
38542500,2443878,1,20251201
95760944,2144125,0,20251201
67134797,6524252,0,20251201
36182605,6925992,1,20251201
65967398,8941806,1,20251201
56355141,1813032,1,20251201
91497896,3387255,1,20251201
33036857,7551558,1,20251201
99224451,7131648,1,20251201
94243920,4846866,1,20251201
26263179,2371411,1,20251201
24814703,5357857,1,20251201
57984114,2547178,1,20251201
14041955,5819723,1,20251201
36891816,9113589,1,20251201
49158734,2761200,1,20251201
97243596,2061684,0,20251201
99313799,7638675,1,20251201
23638594,1219109,1,20251201
90250953,9850630,1,20251201
18183594,7974463,1,20251201
86107842,4630375,0,20251201
90171323,4262585,0,20251201
30107614,4481749,1,20251201
90410196,4569926,0,20251201
20438281,8555959,0,20251201
56697251,8198717,1,20251201
52259076,2841247,0,20251201
38433614,2619421,1,20251201
11990275,5864975,0,20251201
79481118,6852941,1,20251201
40202528,7544563,1,20251201
69549513,3821754,0,20251201
46919792,5342127,0,20251201
43629195,1938416,1,20251201
89766631,5101680,0,20251201
76295561,7187463,0,20251201
77211064,3739730,1,20251201
44199230,3867976,1,20251201
33621446,5160499,0,20251201
10477636,8799436,1,20251201
94313182,6436982,1,20251201
95295830,9271319,1,20251201
31687351,1555036,1,20251201
12871994,8641465,0,20251201
21048213,1393850,1,20251201
16087857,3901165,1,20251201
84800139,4839185,1,20251201
90272029,3129243,0,20251201
23795588,9903619,0,20251201
77206550,9035204,0,20251201
26134147,6141165,1,20251201
43048809,5076522,1,20251201
63944450,7855824,1,20251201
74793410,7369656,0,20251201
88710582,5325683,1,20251201
14030635,8444476,1,20251201
27679119,2736433,1,20251201
35245775,3499179,1,20251201
37929130,1158768,0,20251201
99822506,2071876,0,20251201
79966434,2789031,1,20251201
38837550,6623447,1,20251201
97464377,8699673,1,20251201
54937628,6311729,1,20251201
55066706,5008665,1,20251201
49032895,3431800,1,20251201
22950775,1912858,1,20251201
94093522,6262359,1,20251201
11254265,2267493,0,20251201
25685067,8113214,0,20251201
30669042,4679749,1,20251201
35136775,4150098,0,20251201
21863999,1239876,1,20251201
11616527,3180859,1,20251201
70989279,1120187,0,20251201
97237891,7525010,1,20251201
20964925,5408875,0,20251201
36688168,8072847,0,20251201
55569693,6087128,1,20251201
93475211,9588603,0,20251201
72483618,8054074,0,20251201
78956930,2328272,0,20251201
62300494,2049476,1,20251201
47533220,9003376,1,20251201
27979808,3421990,0,20251201
87788293,7885888,0,20251201
82371206,6657172,1,20251201
12259119,7317098,1,20251201
74386640,3401069,1,20251201
17594929,3817482,0,20251201
76508559,5993618,1,20251201
84335845,1199736,1,20251201
21795197,3804808,0,20251201
49045227,5567953,1,20251201
21137842,2840166,1,20251201
61055398,3571924,1,20251201
93480628,9851821,0,20251201
17278259,3608388,1,20251201
45782037,9121762,1,20251201
97580845,9344246,1,20251201
37085381,7064989,1,20251201
21899503,2376719,0,20251201
53972563,2851179,1,20251201
55753531,9408090,1,20251201
69657778,1013358,0,20251201
38236379,5534259,1,20251201
96006092,6366514,1,20251201
56892046,8544512,0,20251201
35780160,9055617,1,20251201
96425599,3552287,0,20251201
93232757,5522855,0,20251201
54924829,6705285,1,20251201
12237354,9686632,0,20251201
63724249,6009295,1,20251201
59967823,2096274,1,20251201
23338758,9317493,1,20251201
67057759,5612024,1,20251201
85671420,2613685,1,20251201
19530766,2712481,1,20251201
75099036,2841128,1,20251201
22630563,7491290,0,20251201
77394363,9540678,1,20251201
47720288,4972267,1,20251201
10585992,1881681,1,20251201
96960871,8996472,0,20251201
24937333,6712141,1,20251201
63643829,6136781,0,20251201
26332140,1545076,0,20251201
76449297,9735425,1,20251201
82392481,1692917,0,20251201
48887190,6493668,0,20251201
52064343,6374338,1,20251201
67087104,5624630,1,20251201
80628709,5962311,1,20251201
86228158,4580893,1,20251201
11605310,6157235,1,20251201
69720522,4274555,1,20251201
19822959,5262868,1,20251201
35913857,7103066,0,20251201
84648574,7681233,1,20251201
32546185,2380115,1,20251201
81713537,9929695,0,20251201
51670701,1870261,1,20251201
30937666,3482030,1,20251201
40081977,4121413,0,20251201
57769262,3910956,1,20251201
78863244,4166871,1,20251201
64541423,3907445,1,20251201
93990145,4924146,0,20251201
88096504,7869419,0,20251201
77801817,8447176,1,20251201
64279643,4132139,0,20251201
36087023,3325838,1,20251201
47131440,7090632,1,20251201
20700485,1536132,1,20251201
43676563,5012987,1,20251201
93382500,2980077,0,20251201
48329387,6470241,1,20251201
20235593,1704609,0,20251201
68673791,8461137,0,20251201
96635337,3429961,0,20251201
88074155,5626527,0,20251201
34666880,6150159,1,20251201
50850718,5276558,1,20251201
57791485,5031950,1,20251201
32305560,3402770,1,20251201
34182278,7952750,1,20251201
31299612,5643140,1,20251201
99512315,2941980,0,20251201
77141284,3361710,1,20251201
85677072,4947626,1,20251201
83491187,8592131,1,20251201
96322910,9652313,0,20251201
19475027,4499775,0,20251201
89346918,4556221,0,20251201
15990297,2161968,1,20251201
52787890,5911147,1,20251201
63499029,3159707,1,20251201
42207497,8375982,0,20251201
23155591,5811232,1,20251201
27307119,2996822,1,20251201
84219776,9246586,1,20251201
38685150,8338864,1,20251201
37930120,3705053,0,20251201
93102567,2081123,0,20251201
22948473,3379475,1,20251201
92374021,4390244,1,20251201
92887341,4659038,1,20251201
63870367,8400800,1,20251201
24897854,9709789,0,20251201
24027477,7725537,1,20251201
35624807,8606976,0,20251201
61967407,2126157,1,20251201
23825205,2347011,0,20251201
51009213,9173198,0,20251201
20394105,6523778,1,20251201
58625570,3121505,1,20251201
11903321,8126777,0,20251201
14985586,2574697,0,20251201
27533965,7912092,1,20251201
25717732,8948014,1,20251201
84789467,5399608,1,20251201
14804373,6907365,0,20251201
48633369,7586481,0,20251201
63202942,8923168,1,20251201
56439599,6252278,1,20251201
71264306,3641422,1,20251201
82279117,2813004,0,20251201
45426740,4199874,0,20251201
84539607,1504482,1,20251201
38619198,7287958,0,20251201
98598043,4325496,1,20251201
55407360,7404077,0,20251201
76241199,1557450,1,20251201
88750443,3896829,1,20251201
81338611,4555120,0,20251201
86601845,1787917,1,20251201
58286221,8459910,1,20251201
13912755,6377977,0,20251201
54377517,8598646,1,20251201
26334856,8216680,1,20251201
90020491,1306665,1,20251201
31307038,8788129,1,20251201
30526284,1625819,1,20251201
32444881,8840473,0,20251201
67830962,7028803,1,20251201
61410938,8374861,1,20251201
95395677,5499987,0,20251201
47463617,2441379,1,20251201
35405034,2344225,1,20251201
14432870,2068498,1,20251201
10636831,8249765,0,20251201
43625272,5802194,1,20251201
93323564,2948465,1,20251201
57137764,2123672,1,20251201
90419284,1703343,1,20251201
19150471,3322834,0,20251201
18398890,7745563,1,20251201
19606782,9031704,1,20251201
14676567,6473133,0,20251201
46368341,9961369,1,20251201
93235767,4549984,0,20251201
72044503,3992614,1,20251201
18920182,7234535,0,20251201
85341793,2212058,1,20251201
85921744,9202425,1,20251201
82062687,8021296,0,20251201
91238782,1307641,0,20251201
31589021,2685125,0,20251201
98161360,6649114,0,20251201
38862667,7646929,0,20251201
82182328,2963505,1,20251201
62142809,7722485,1,20251201
80152977,5267239,0,20251201
66503747,7077102,0,20251201
67823494,4815829,1,20251201
65465567,5088236,1,20251201
80109671,4509816,1,20251201
76513865,2412523,1,20251201
22109698,2713204,0,20251201
84344938,2509096,1,20251201
58246122,8223848,1,20251201
39077507,4809370,0,20251201
56280057,4415684,1,20251201
97028511,8700971,1,20251201
87181492,8984765,1,20251201
85032865,3105817,0,20251201
51651942,4192014,1,20251201
80572405,4705655,1,20251201
44658054,8557419,0,20251201
71754892,7044653,1,20251201
67560693,5900196,0,20251201
32481883,3116138,1,20251201
33981698,4470626,1,20251201
15501982,1259621,1,20251201
22579156,7336289,1,20251201
49025678,9269703,0,20251201
53008954,8079890,0,20251201
24860865,3783649,0,20251201
47520042,5344216,1,20251201
64375976,9618408,1,20251201
30931294,4828783,0,20251201
40441320,8552048,0,20251201
43076062,6196770,0,20251201
55454849,5490364,1,20251201
42975320,6266469,1,20251201
76325014,3012466,0,20251201
39474600,4829312,0,20251201
49050707,3739173,1,20251201
44151766,7818965,0,20251201
26462421,6511399,1,20251201
71716900,4597492,1,20251201
31190154,8402507,0,20251201
36718882,5076984,1,20251201
81347675,9579694,0,20251201
95397212,6447863,1,20251201
70375883,8971444,0,20251201
92471320,9881639,1,20251201
86877156,3942982,1,20251201
53281938,3346174,1,20251201
79326115,8520677,0,20251201
39552508,3087574,1,20251201
51444734,7768869,0,20251201
58189130,2591985,1,20251201
96444370,8828641,0,20251201
86370443,7204997,1,20251201
54032766,5689352,1,20251201
68732859,5041851,1,20251201
28212084,6735379,1,20251201
82395263,4497456,0,20251201
59773415,4580155,1,20251201
57945004,2836813,0,20251201
78965516,2420596,1,20251201
66962585,9020244,1,20251201
16522037,7742828,1,20251201
35934004,4988556,1,20251201
25904706,8485518,0,20251201
76140383,6469239,1,20251201
13163245,6391731,0,20251201
28216413,2012766,1,20251201
63770052,5844484,0,20251201
72531830,1971749,1,20251201
55297440,7155382,1,20251201
87464715,1606190,1,20251201
92704606,5628188,0,20251201
21889255,4306114,0,20251201
95725997,2177401,1,20251201
67259723,5255978,1,20251201
18558617,2806054,0,20251201
65968468,3201203,1,20251201
75314405,9009035,1,20251201
62271201,4147097,1,20251201
17604389,4635445,0,20251201
57090470,1056340,1,20251201
94234583,3704706,0,20251201
75107485,4159795,1,20251201
22366713,7472402,1,20251201
96394464,2072541,1,20251201
96299221,9368876,0,20251201
25245597,2155460,0,20251201
82079575,6875196,1,20251201
46604539,1040554,1,20251201
63431379,8376413,1,20251201
50066767,7267424,0,20251201
80436168,8538020,1,20251201
99699386,9381553,1,20251201
81560334,8505936,0,20251201
93823427,6593909,1,20251201
95142434,8546192,1,20251201
18109488,1865818,0,20251201
32804501,6806910,1,20251201
74967090,9906844,1,20251201
63106829,4394767,0,20251201
14513155,9780265,1,20251201
18554427,5559942,1,20251201
56849264,5214110,1,20251201
65454912,3701100,1,20251201
25094740,1970822,0,20251201
25416217,8887244,1,20251201
21640619,7486653,1,20251201
60845554,4601829,0,20251201
10706827,9653212,1,20251201
61518745,2654482,1,20251201
52833579,8008295,1,20251201
51938663,5069871,1,20251201
71134862,6617825,0,20251201
57036859,1335171,1,20251201
75497387,6497486,0,20251201
78753104,7112517,0,20251201
92810596,9801262,1,20251201
81932023,4115068,0,20251201
56593556,1658073,1,20251201
54293788,1555072,1,20251201
31213772,2346004,0,20251201
63963409,3694976,1,20251201
22522189,8477302,0,20251201
93811260,2756675,0,20251201
86053982,2306017,1,20251201
20776022,1286865,1,20251201
80736028,4449667,1,20251201
20539320,6431344,1,20251201
74910266,3533493,1,20251201
17893810,5459342,0,20251201
53937407,3191002,0,20251201
69207694,8200035,1,20251201
75592974,1231497,1,20251201
47674746,2806224,1,20251201
92946111,6096260,1,20251201
79688926,8581831,1,20251201
28743827,4611155,0,20251201
70410826,1626844,1,20251201
75748111,5964311,0,20251201
40027397,3433538,0,20251201
76440818,3740573,0,20251205
90852988,9300289,0,20251205
83540284,9473146,1,20251205
78627892,3329070,1,20251205
67104768,6322124,0,20251205
34348144,5867529,1,20251205
81570064,9650862,1,20251205
42777281,9515900,0,20251205
57897713,4150053,1,20251205
38299597,1228816,0,20251205
38171536,1020605,1,20251205
24185048,1041814,1,20251205
96516790,8031389,1,20251205
23300503,7659088,0,20251205
17763293,8446408,0,20251205
94251470,2255871,1,20251205
59951184,1528330,1,20251205
49411362,2533713,0,20251205
76374220,6628322,1,20251205
44498783,1080937,0,20251205
21512945,6949160,0,20251205
75671713,9000147,1,20251205
25839954,2311604,0,20251205
59769375,7649736,0,20251205
95415951,5972720,1,20251205
94252597,9497477,1,20251205
42470468,3188789,1,20251205
80227133,3042061,1,20251205
65140821,1148065,1,20251205
53143260,7346138,1,20251205
22593530,8802198,0,20251205
43872352,1169055,1,20251205
68672626,5425256,1,20251205
98796838,7516977,0,20251205
74598420,8035291,1,20251205
86170317,9372665,1,20251205
95607518,7506036,1,20251205
48142331,9284914,1,20251205
20663071,9943346,1,20251205
34387046,9347535,0,20251205
86548030,4941580,1,20251205
89014141,4663310,1,20251205
67336648,4847955,1,20251205
21046644,9556402,1,20251205
20972950,3535799,0,20251205
53035489,7771059,1,20251205
62943219,6626324,1,20251205
12914076,1555550,1,20251205
71748672,5375012,1,20251205
59005901,2752559,1,20251205
11107241,7558849,0,20251205
18610978,5026101,0,20251205
50888616,4208604,1,20251205
75032688,1590630,1,20251205
84285955,2177602,1,20251205
48817142,7876267,1,20251205
36582311,8761918,0,20251205
97147930,3620175,1,20251205
51269326,8452421,1,20251205
38385074,5968019,1,20251205
49808270,4159001,0,20251205
11088248,5063204,1,20251205
37173464,7213164,1,20251205
56399900,9181953,1,20251205
92659769,5431625,1,20251205
76440345,4119496,1,20251205
80316462,7848748,0,20251205
59041152,5725863,0,20251205
19952956,4511190,0,20251205
45183382,5137993,0,20251205
99733118,5820752,0,20251205
13975390,2262000,1,20251205
89128001,1520344,0,20251205
71604609,6982945,0,20251205
35551759,2574189,1,20251205
80018980,5784674,1,20251205
85320691,8035889,1,20251205
13889718,2934817,1,20251205
19577757,4434088,1,20251205
69917464,9804663,1,20251205
99919424,1315948,0,20251205
12156988,7801509,1,20251205
69911625,2508726,1,20251205
22287210,9151058,0,20251205
68511250,4704381,1,20251205
66098337,1061054,1,20251205
18139665,7461217,1,20251205
71265528,2325251,1,20251205
90733004,4271365,1,20251205
87709928,5520984,1,20251205
12609955,7706671,1,20251205
32132489,4770429,1,20251205
31674524,8722544,0,20251205
50796309,5335345,0,20251205
22871968,4070229,1,20251205
86891196,4033792,1,20251205
79909113,8203379,0,20251205
82751477,6983792,0,20251205
27838380,2141925,1,20251205
11311532,7753364,1,20251205
91957439,4737551,0,20251205
36001756,4139490,0,20251205
69064212,1878061,1,20251205
91849287,9983945,0,20251205
13254643,1472751,0,20251205
10492603,9969770,1,20251205
10488685,1580746,0,20251205
24069316,5548014,1,20251205
14649212,1942768,1,20251205
83798275,5435501,1,20251205
64533265,8521532,0,20251205
98204206,6310427,0,20251205
82133362,5893093,1,20251205
96686910,2070712,1,20251205
31469753,9526492,1,20251205
35901963,4378526,1,20251205
32039450,5842002,0,20251205
15150874,9079293,0,20251205
70221710,6658401,0,20251205
97137658,7614572,1,20251205
93501587,2660355,0,20251205
20820751,5140709,1,20251205
79489755,5865228,1,20251205
86151510,2581594,1,20251205
72830869,4467722,1,20251205
83781972,8483146,0,20251205
85418218,9382917,0,20251205
50189516,8410204,0,20251205
13613616,9405290,1,20251205
51057492,9986516,0,20251205
28160389,2786487,1,20251205
72763657,8699568,1,20251205
55407788,6581177,0,20251205
58585482,8730011,1,20251205
77066930,6743581,1,20251205
59344098,2124534,1,20251205
66701065,6062815,1,20251205
17742202,7843567,1,20251205
86601798,2118967,1,20251205
50390268,5540630,1,20251205
23969169,6886137,1,20251205
83199562,5178536,1,20251205
76115897,8191766,1,20251205
14772334,2142847,1,20251205
27373733,4107033,1,20251205
11417449,9561655,1,20251205
34368287,5630964,1,20251205
18998233,2628921,1,20251205
73891422,2046951,0,20251205
57029781,6338470,1,20251205
98218429,9376197,1,20251205
77448165,1442481,1,20251205
65038923,1985840,1,20251205
55838201,4377021,1,20251205
14905028,2875393,1,20251205
16318110,2089699,0,20251205
65467806,3686305,1,20251205
10394126,6785216,1,20251205
13811549,8432111,1,20251205
29722216,3757515,0,20251205
89573113,7305902,1,20251205
51303711,8408306,1,20251205
73862044,1063129,0,20251205
47040602,8675472,1,20251205
25581505,2652053,0,20251205
43404086,7165487,1,20251205
18254890,7751359,1,20251205
79322781,8607659,1,20251205
26517990,4634510,1,20251205
43873914,6935645,1,20251205
98202445,1235921,1,20251205
63276691,5022259,1,20251205
51270457,9675250,1,20251205
58871148,2426767,0,20251205
80567284,2361096,1,20251205
32903359,7301158,1,20251205
67276750,5594199,1,20251205
88542235,5094507,1,20251205
61517182,3234844,1,20251205
50188603,2541438,1,20251205
23061722,7637223,0,20251205
32346056,4219834,0,20251205
95142199,7990534,0,20251205
58713395,4990050,1,20251205
37120836,4574983,0,20251205
47653149,3071096,1,20251205
62021548,6926045,1,20251205
58379242,3561815,0,20251205
72979834,9181661,1,20251205
33174337,4674997,0,20251205
68430983,8333281,0,20251205
49840946,5229559,1,20251205
94653495,4734079,1,20251205
24213050,5078740,0,20251205
23359508,4973284,0,20251205
51549261,5310819,0,20251205
55751745,8981903,1,20251205
72178767,7327700,1,20251205
46363094,1309355,0,20251205
92234429,1524012,1,20251205
52675185,1205304,0,20251205
21640276,7218274,1,20251205
20729577,2852157,1,20251205
97606525,4467547,0,20251205
22068514,8448593,1,20251205
95306605,2186107,1,20251205
35026798,2378918,1,20251205
18406830,1714959,1,20251205
37423414,3567513,0,20251205
65322822,1806514,0,20251205
48511288,6661617,1,20251205
80702234,7630934,1,20251205
64988878,2658185,1,20251205
46070555,5718917,0,20251205
67116619,3728046,1,20251205
97431634,1722546,1,20251205
47062980,5202214,0,20251205
23809932,7275505,0,20251205
46790479,3052983,0,20251205
85610343,8092916,0,20251205
29586567,9931722,1,20251205
95422841,1506655,1,20251205
62947561,2471013,1,20251205
64141599,3604671,1,20251205
38533681,8649433,1,20251205
92841137,2278986,0,20251205
13245385,5230898,1,20251205
36880417,5836490,1,20251205
47656003,2162112,0,20251205
52954787,1378002,1,20251205
52671940,2066375,1,20251205
23313200,1505861,1,20251205
30303357,5502664,1,20251205
18571790,9429133,1,20251205
61521213,4181681,0,20251205
41578183,3310462,1,20251205
60919470,3111420,0,20251205
63074291,9832147,1,20251205
73180195,9630451,1,20251205
59233198,6836655,0,20251205
68315362,5170417,1,20251205
62843508,2438312,1,20251205
68718974,9359297,0,20251205
65497952,1012201,1,20251205
38459273,2475997,0,20251205
32165599,7107762,0,20251205
80868899,2651194,1,20251205
40843176,1974027,0,20251205
59422993,6364248,1,20251205
27727576,1236136,1,20251205
48827637,3428880,0,20251205
57669731,6784604,1,20251205
66341122,2664440,1,20251205
57373899,7833939,0,20251205
42459159,1852168,0,20251205
96559415,6519405,0,20251205
56146531,1686435,0,20251205
82747035,7586105,1,20251205
76303511,7778514,0,20251205
60248547,8153408,1,20251205
89776258,3539468,1,20251205
21544112,3126720,1,20251205
92895146,9805771,1,20251205
86520341,7565393,1,20251205
55326962,2648089,1,20251205
76005275,1262659,1,20251205
56824759,4190019,1,20251205
34188802,6986176,1,20251205
81988336,4374177,1,20251205
32132966,8269755,0,20251205
38300561,5501374,1,20251205
56736243,9921642,1,20251205
85364411,8835721,1,20251205
